file,params,prop,type,n,a,repeat,error,time_VI,iters_VI,dist_VI,time_VIGS,iters_VIGS,dist_VIGS,time_RVI,iters_RVI,dist_RVI,time_PI1,iters_PI1,dist_PI1,time_PIGS1,iters_PIGS1,dist_PIGS1,time_PI2,iters_PI2,dist_PI2,time_PIGS2,iters_PIGS2,dist_PIGS2,time_PI3,iters_PI3,dist_PI3,time_PIGS3,iters_PIGS3,dist_PIGS3
consensus.2.v1.jani,{'K': 288},steps_max,AverageMDP,36880,3,24,,10.68655,5000.0,1.0,,,,9.67169,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 288},steps_max,AverageMDP,36880,3,25,,10.00838,5000.0,1.0,,,,9.66903,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 288},steps_max,AverageMDP,36880,3,26,,10.195,5000.0,1.0,,,,9.63604,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 288},steps_max,AverageMDP,36880,3,27,,10.07547,5000.0,1.0,,,,9.62795,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 288},steps_max,AverageMDP,36880,3,28,,10.14637,5000.0,1.0,,,,9.67565,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 288},steps_max,AverageMDP,36880,3,29,,10.01358,5000.0,1.0,,,,9.77719,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 288},steps_max,AverageMDP,36880,3,30,,10.02525,5000.0,1.0,,,,9.72322,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,1,,10.48544,5000.0,1.0,,,,10.14298,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,2,,10.49473,5000.0,1.0,,,,10.19476,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,3,,10.49357,5000.0,1.0,,,,10.16517,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,4,,10.38559,5000.0,1.0,,,,10.14207,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,5,,10.60356,5000.0,1.0,,,,10.12661,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,6,,10.48949,5000.0,1.0,,,,10.19874,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,7,,10.46411,5000.0,1.0,,,,10.18631,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,8,,10.45225,5000.0,1.0,,,,10.17785,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,9,,10.46088,5000.0,1.0,,,,10.21824,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,10,,10.53025,5000.0,1.0,,,,10.19149,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,11,,10.46031,5000.0,1.0,,,,10.65438,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,12,,11.3867,5000.0,1.0,,,,10.23287,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,13,,10.51186,5000.0,1.0,,,,10.19557,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,14,,10.74582,5000.0,1.0,,,,10.27786,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,15,,10.5693,5000.0,1.0,,,,10.22183,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,16,,10.51672,5000.0,1.0,,,,10.19006,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,17,,10.50156,5000.0,1.0,,,,10.14233,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,18,,10.61036,5000.0,1.0,,,,10.21084,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,19,,10.66049,5000.0,1.0,,,,10.23711,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,20,,10.54282,5000.0,1.0,,,,10.15351,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,21,,10.48035,5000.0,1.0,,,,10.23523,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,22,,10.51052,5000.0,1.0,,,,10.19513,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,23,,10.46731,5000.0,1.0,,,,10.31365,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,24,,10.99225,5000.0,1.0,,,,10.2311,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,25,,10.53401,5000.0,1.0,,,,10.25296,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,26,,10.68492,5000.0,1.0,,,,10.32606,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,27,,10.57875,5000.0,1.0,,,,10.21904,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,28,,10.65099,5000.0,1.0,,,,10.23934,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,29,,10.57218,5000.0,1.0,,,,10.22334,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 296},steps_max,AverageMDP,37904,3,30,,10.68473,5000.0,1.0,,,,10.20437,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,1,,11.04107,5000.0,1.0,,,,10.89891,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,2,,11.20685,5000.0,1.0,,,,10.67645,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,3,,11.32052,5000.0,1.0,,,,10.75493,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,4,,11.08778,5000.0,1.0,,,,10.81144,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,5,,11.05953,5000.0,1.0,,,,10.84221,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,6,,11.01494,5000.0,1.0,,,,10.79493,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,7,,11.11427,5000.0,1.0,,,,10.72492,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,8,,10.97246,5000.0,1.0,,,,10.71468,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,9,,11.01075,5000.0,1.0,,,,10.8106,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,10,,11.2378,5000.0,1.0,,,,10.75294,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,11,,11.05346,5000.0,1.0,,,,10.74922,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,12,,11.06605,5000.0,1.0,,,,10.74659,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,13,,10.99494,5000.0,1.0,,,,10.72541,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,14,,11.22207,5000.0,1.0,,,,10.69641,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,15,,11.03411,5000.0,1.0,,,,10.79446,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,16,,11.05727,5000.0,1.0,,,,10.80198,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,17,,11.06832,5000.0,1.0,,,,10.69936,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,18,,11.09469,5000.0,1.0,,,,10.7433,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,19,,11.26805,5000.0,1.0,,,,10.88658,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,20,,11.0685,5000.0,1.0,,,,10.76686,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,21,,11.05523,5000.0,1.0,,,,10.7596,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,22,,12.16927,5000.0,1.0,,,,10.75719,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,23,,11.10475,5000.0,1.0,,,,10.77007,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,24,,11.25803,5000.0,1.0,,,,10.70095,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,25,,11.11831,5000.0,1.0,,,,10.71001,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,26,,11.06163,5000.0,1.0,,,,10.81153,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,27,,11.88857,5000.0,1.0,,,,10.79972,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,28,,11.11001,5000.0,1.0,,,,10.80938,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,29,,11.44401,5000.0,1.0,,,,10.86091,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 304},steps_max,AverageMDP,38928,3,30,,11.37892,5000.0,1.0,,,,10.99041,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,1,,11.71096,5000.0,1.0,,,,11.44826,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,2,,11.68566,5000.0,1.0,,,,11.33324,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,3,,11.88516,5000.0,1.0,,,,11.39365,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,4,,11.94663,5000.0,1.0,,,,11.42215,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,5,,11.86411,5000.0,1.0,,,,11.30191,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,6,,12.47427,5000.0,1.0,,,,11.63748,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,7,,11.75295,5000.0,1.0,,,,11.33825,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,8,,12.05701,5000.0,1.0,,,,11.30563,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,9,,11.91665,5000.0,1.0,,,,11.37846,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,10,,12.03988,5000.0,1.0,,,,11.45241,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,11,,11.73915,5000.0,1.0,,,,11.45037,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,12,,11.77829,5000.0,1.0,,,,11.31254,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,13,,12.02626,5000.0,1.0,,,,11.29818,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,14,,12.0019,5000.0,1.0,,,,11.3772,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,15,,11.80317,5000.0,1.0,,,,11.47161,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,16,,11.94398,5000.0,1.0,,,,11.38445,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,17,,11.75456,5000.0,1.0,,,,11.34761,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,18,,11.95706,5000.0,1.0,,,,11.28469,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,19,,11.80581,5000.0,1.0,,,,11.38954,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,20,,11.95344,5000.0,1.0,,,,11.31394,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,21,,11.8666,5000.0,1.0,,,,11.3226,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,22,,11.91522,5000.0,1.0,,,,11.2414,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,23,,11.73619,5000.0,1.0,,,,12.27565,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,24,,11.83523,5000.0,1.0,,,,11.52916,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,25,,11.72981,5000.0,1.0,,,,11.37483,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,26,,11.87863,5000.0,1.0,,,,11.32224,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,27,,11.89402,5000.0,1.0,,,,11.28855,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,28,,11.63842,5000.0,1.0,,,,11.3567,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,29,,11.74374,5000.0,1.0,,,,11.34766,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 312},steps_max,AverageMDP,39952,3,30,,12.01581,5000.0,1.0,,,,11.34394,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,1,,13.13212,5000.0,1.0,,,,18.71451,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,2,,13.10437,5000.0,1.0,,,,18.60232,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,3,,13.05484,5000.0,1.0,,,,19.22258,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,4,,13.13429,5000.0,1.0,,,,18.75567,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,5,,13.17102,5000.0,1.0,,,,18.7391,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,6,,13.03578,5000.0,1.0,,,,18.80897,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,7,,13.07258,5000.0,1.0,,,,18.70511,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,8,,13.12265,5000.0,1.0,,,,14.10735,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,9,,13.05583,5000.0,1.0,,,,18.71451,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,10,,13.08419,5000.0,1.0,,,,18.60232,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,11,,13.12641,5000.0,1.0,,,,19.22258,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,12,,13.1485,5000.0,1.0,,,,18.75567,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,13,,13.07403,5000.0,1.0,,,,18.7391,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,14,,13.0412,5000.0,1.0,,,,18.80897,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,15,,13.15396,5000.0,1.0,,,,18.70511,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,16,,13.08714,5000.0,1.0,,,,14.10735,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,17,,13.06335,5000.0,1.0,,,,18.71451,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,18,,13.09876,5000.0,1.0,,,,18.60232,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,19,,13.11753,5000.0,1.0,,,,19.22258,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,20,,13.14789,5000.0,1.0,,,,18.75567,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,21,,13.11118,5000.0,1.0,,,,18.7391,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,22,,13.09472,5000.0,1.0,,,,18.80897,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,23,,13.12696,5000.0,1.0,,,,18.71451,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,24,,13.17041,5000.0,1.0,,,,18.60232,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,25,,13.03142,5000.0,1.0,,,,19.22258,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,26,,13.16078,5000.0,1.0,,,,18.75567,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,27,,13.10136,5000.0,1.0,,,,18.7391,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,28,,13.08522,5000.0,1.0,,,,18.80897,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,29,,13.10945,5000.0,1.0,,,,18.70511,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 320},steps_max,AverageMDP,40976,3,30,,13.0668,5000.0,1.0,,,,14.10735,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,1,,13.38215,5000.0,1.0,,,,13.0105,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,2,,13.42306,5000.0,1.0,,,,12.94045,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,3,,12.84733,5000.0,1.0,,,,13.10203,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,4,,13.42825,5000.0,1.0,,,,13.00699,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,5,,13.46411,5000.0,1.0,,,,12.89331,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,6,,13.46692,5000.0,1.0,,,,12.97724,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,7,,14.71578,5000.0,1.0,,,,12.89425,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,8,,13.30036,5000.0,1.0,,,,12.91489,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,9,,13.3755,5000.0,1.0,,,,12.95036,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,10,,13.69328,5000.0,1.0,,,,13.20168,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,11,,13.35018,5000.0,1.0,,,,13.0105,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,12,,13.38215,5000.0,1.0,,,,12.94045,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,13,,13.42306,5000.0,1.0,,,,13.10203,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,14,,12.84733,5000.0,1.0,,,,13.00699,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,15,,13.42825,5000.0,1.0,,,,12.89331,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,16,,13.46411,5000.0,1.0,,,,12.97724,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,17,,13.46692,5000.0,1.0,,,,12.89425,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,18,,14.71578,5000.0,1.0,,,,12.91489,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,19,,13.30036,5000.0,1.0,,,,12.95036,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,20,,13.38215,5000.0,1.0,,,,13.20168,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,21,,13.42306,5000.0,1.0,,,,13.0105,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,22,,12.84733,5000.0,1.0,,,,12.94045,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,23,,13.42825,5000.0,1.0,,,,13.10203,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,24,,13.46411,5000.0,1.0,,,,13.00699,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,25,,13.46692,5000.0,1.0,,,,12.89331,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,26,,14.71578,5000.0,1.0,,,,12.97724,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,27,,13.30036,5000.0,1.0,,,,12.89425,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,28,,13.3755,5000.0,1.0,,,,12.91489,5000.0,1.0,,,,,,,,,,,,,,,,,,
consensus.2.v1.jani,{'K': 328},steps_max,AverageMDP,42000,3,29,,13.69328,5000.0,1.0,,,,12.95036,5000.0,1.0,,,,,,,,,,,,,,,,,,
